,T0,T1,T2,E_0
T0,-0.89,-0.8,0.21,0.4
T1,0.02,-1.86,-0.11,0.12
T2,-0.42,0.48,-2.21,0.51
E_0,-0.46,-0.62,-0.58,-2.41
