,T0,T1,T2,C_0
T0,-0.84,-0.78,0.02,-0.09
T1,0.04,-1.88,-0.49,0.25
T2,-0.13,0.68,-2.24,-0.22
C_0,-0.36,-0.01,0.32,-1.58
