,T0,T1,T2,C_1
T0,-0.84,-0.03,0.0,-0.23
T1,-1.45,-1.73,-0.26,0.1
T2,-0.0,0.72,-2.14,0.0
C_1,-0.75,0.04,0.11,-1.76
