,T0,T1,T2,E_2
T0,-0.9,-0.12,-0.01,0.53
T1,-1.3,-1.7,-0.82,-0.13
T2,-0.13,0.86,-2.22,0.72
E_2,-0.62,-0.0,-0.68,-1.99
