,T0,T1,T2,B_2
T0,-0.84,-0.04,0.0,-0.15
T1,-1.43,-1.73,-0.17,0.0
T2,-0.0,0.7,-2.12,-0.05
B_2,-0.02,0.51,-0.29,-1.65
