,T0,T1,T2,C_3
T0,-0.58,-1.14,0.37,-0.46
T1,-0.02,-2.05,0.03,-0.09
T2,0.0,0.68,-2.22,0.4
C_3,-0.2,0.01,-0.87,-0.31
