,T0,T1,T2,B_0
T0,-0.82,-0.41,0.0,-0.11
T1,-0.66,-2.02,0.67,0.47
T2,0.15,0.0,-2.07,-0.0
B_0,-0.01,0.0,-0.09,-1.69
