,T0,T1,T2,C_2
T0,-0.81,-0.55,-0.2,-0.0
T1,-0.47,-2.0,0.66,0.13
T2,0.31,-0.0,-2.12,-0.02
C_2,-1.0,0.01,0.0,-1.56
