,T0,T1,T2,E_2
T0,-0.82,-1.18,0.03,0.13
T1,-0.21,-1.98,0.01,0.08
T2,0.0,0.2,-2.12,0.4
E_2,-0.0,-0.72,-0.01,-2.11
