,T0,T1,T2,E_1
T0,-0.82,-0.83,0.0,0.05
T1,-0.4,-1.93,-0.0,-0.0
T2,0.04,0.27,-2.09,0.0
E_1,0.22,-0.55,0.38,-2.66
