,T0,T1,T2,C_2
T0,-0.8,-1.04,-0.0,-0.1
T1,-0.28,-2.0,0.0,0.28
T2,0.08,0.22,-2.09,-0.07
C_2,-0.58,0.0,0.0,-1.59
