,T0,T1,T2,C_3
T0,-0.8,-1.16,0.07,-0.04
T1,-0.22,-2.01,0.0,0.11
T2,0.01,0.21,-2.08,0.0
C_3,-0.77,0.06,-0.0,-0.27
