,T0,T1,T2,E_2
T0,-0.93,-0.05,0.13,-0.0
T1,-1.43,-1.74,-0.0,-0.21
T2,-0.08,0.8,-2.06,0.0
E_2,-0.07,-0.1,0.77,-2.28
