,T0,T1,T2,A_1
T0,-0.93,-0.0,0.09,-0.01
T1,-1.59,-1.75,-0.01,-0.0
T2,0.0,0.82,-2.03,-0.77
A_1,0.0,-0.48,-0.75,-2.16
