,T0,T1,T2,C_3
T0,-0.68,-0.0,0.26,-0.97
T1,-1.03,-1.85,-0.0,0.15
T2,-0.0,0.74,-2.07,0.0
C_3,-0.0,0.06,-0.31,-0.34
