,T0,T1,T2,E_3
T0,-0.92,-0.05,0.01,-0.04
T1,-1.37,-1.73,-0.18,-0.18
T2,0.0,0.85,-2.14,0.38
E_3,-0.0,0.0,-0.0,-1.88
