,T0,T1,T2,B_2
T0,-0.8,-1.29,0.2,-0.0
T1,-0.14,-2.06,0.0,0.3
T2,0.04,0.87,-2.05,-0.18
B_2,-0.03,0.09,-0.0,-1.6
