,T0,T1,T2,C_3
T0,-0.79,-0.43,-0.59,0.01
T1,-0.74,-2.02,1.0,-0.0
T2,0.51,-0.0,-2.1,-0.03
C_3,-0.51,0.04,-0.03,-0.27
