,T0,T1,T2,E_0
T0,-0.81,-1.22,0.19,0.2
T1,-0.13,-2.01,0.0,-0.02
T2,-0.01,0.86,-2.08,0.28
E_0,0.0,-0.46,-0.0,-2.53
