,T0,T1,T2,B_1
T0,-0.79,-0.75,-0.0,0.0
T1,-0.49,-1.88,0.0,-0.0
T2,0.19,0.61,-2.11,-0.01
B_1,-0.12,0.33,-0.35,-0.02
