,T0,T1,T2,C_1
T0,-0.77,-0.18,0.0,-0.75
T1,-1.1,-1.8,0.0,0.18
T2,0.19,0.66,-2.12,-0.06
C_1,-0.18,-0.0,-0.01,-1.83
