,T0,T1,T2,C_0
T0,-0.81,-0.3,0.0,-0.11
T1,-0.99,-1.79,0.0,-0.0
T2,0.15,0.67,-2.1,-0.1
C_0,-0.88,0.29,-0.07,-1.56
