,T0,T1,T2,E_3
T0,-0.83,-0.18,0.0,0.0
T1,-1.27,-1.76,0.0,-0.0
T2,0.07,0.66,-2.15,0.43
E_3,0.08,-0.23,-0.0,-1.9
