,T0,T1,T2,C_2
T0,-0.73,-0.37,0.0,-0.47
T1,-0.86,-2.04,-0.24,0.82
T2,0.31,1.41,-2.12,-1.7
C_2,-0.0,-0.89,0.1,-1.59
