,T0,T1,T2,C_1
T0,-0.75,-0.57,0.0,-0.32
T1,-0.67,-2.13,0.0,1.22
T2,0.24,0.96,-2.18,-0.02
C_1,-0.12,0.0,-0.15,-1.95
