,T0,T1,T2,B_0
T0,-0.75,-0.59,0.0,-0.14
T1,-0.65,-1.98,0.0,0.26
T2,0.28,1.07,-2.14,-0.64
B_0,-0.08,0.0,-0.23,-1.67
