,T0,T1,T2,C_3
T0,-0.8,-0.6,0.11,-0.59
T1,0.06,-1.98,0.54,-0.29
T2,0.01,-0.63,-2.06,0.02
C_3,-0.75,0.27,-0.0,-0.27
