,T0,T1,T2,E_3
T0,-1.09,0.14,-0.02,0.39
T1,-0.87,-1.81,-0.49,-0.05
T2,-0.26,0.46,-2.2,0.61
E_3,-0.73,-0.05,-0.4,-1.57
