,T0,T1,T2,C_2
T0,-0.87,-0.86,-0.82,-0.43
T1,0.2,-2.07,-0.13,0.19
T2,0.49,0.1,-2.25,-0.05
C_2,-0.6,-0.0,0.17,-1.47
