,T0,T1,T2,E_3
T0,-0.78,-1.02,0.28,0.18
T1,-0.01,-1.98,-0.0,-0.57
T2,0.05,0.49,-2.18,0.47
E_3,0.0,-0.0,0.0,-1.93
