,T0,T1,T2,C_3
T0,-0.61,-1.02,0.56,-0.65
T1,-0.0,-2.05,-0.0,0.04
T2,0.0,0.48,-2.07,-0.08
C_3,-0.2,0.0,-0.0,-0.36
