,T0,T1,T2,C_0
T0,-0.72,-1.1,0.48,-0.67
T1,-0.0,-2.07,-0.0,0.21
T2,0.0,0.45,-2.1,-0.0
C_0,-0.29,-0.0,0.0,-1.7
