,T0,T1,T2,E_3
T0,-0.85,-0.94,0.14,0.05
T1,-0.2,-1.95,0.0,-0.02
T2,-0.07,0.62,-2.14,0.06
E_3,0.0,-0.52,0.18,-1.86
