,T0,T1,T2,C_3
T0,-0.84,-0.48,-0.32,0.01
T1,-0.58,-1.96,0.69,0.0
T2,0.29,-0.0,-2.16,-0.0
C_3,-0.65,0.12,-0.0,-0.26
