,T0,T1,T2,C_0
T0,-0.66,-1.14,0.01,-0.71
T1,-0.07,-1.95,-0.0,0.42
T2,0.14,0.77,-2.11,-0.16
C_0,-0.06,-0.0,0.0,-1.74
