,T0,T1,T2,B_2
T0,-0.74,-0.97,0.11,-0.01
T1,-0.19,-1.86,0.0,0.0
T2,0.0,0.82,-2.08,-0.11
B_2,-0.19,0.31,-0.32,-1.51
