,T0,T1,T2,C_3
T0,-0.51,-0.89,0.25,-0.87
T1,-0.13,-1.93,0.0,0.13
T2,0.0,0.77,-2.09,-0.0
C_3,-0.17,0.0,-0.43,-0.24
