,T0,T1,T2,C_3
T0,-0.83,-0.78,-0.44,-0.11
T1,-0.51,-2.03,-0.0,0.33
T2,0.16,0.54,-2.16,-0.06
C_3,-0.94,-0.25,0.0,-0.29
