,T0,T1,T2,E_3
T0,-0.95,-0.64,0.01,0.47
T1,-0.74,-1.91,0.39,-0.0
T2,-0.33,0.27,-2.08,0.39
E_3,-0.81,-0.26,-0.32,-1.76
