,T0,T1,T2,E_0
T0,-0.92,-0.26,0.07,0.34
T1,-0.21,-1.73,0.43,-0.0
T2,0.0,0.52,-2.07,0.35
E_0,-0.18,-0.16,-0.08,-2.38
