,T0,T1,T2,C_3
T0,-0.81,-0.35,-0.05,-0.22
T1,-0.03,-1.91,-0.01,0.45
T2,0.21,0.81,-2.06,-0.25
C_3,-0.96,-0.14,0.19,-0.2
