,T0,T1,T2,E_2
T0,-0.91,-0.24,0.08,0.09
T1,-0.2,-1.71,0.42,-0.22
T2,0.02,0.54,-2.06,0.17
E_2,-0.0,-0.04,-0.0,-2.15
