,T0,T1,T2,B_1
T0,-0.88,-0.44,0.49,-0.2
T1,-0.19,-1.94,-0.0,0.53
T2,0.0,1.07,-1.86,-0.85
B_1,0.0,0.0,0.32,-0.1
