,T0,T1,T2,C_2
T0,-0.87,-0.52,0.0,-0.23
T1,-0.0,-1.79,0.0,0.42
T2,0.31,0.79,-2.18,-0.28
C_2,-0.42,-0.0,-0.0,-1.57
