,T0,T1,T2,C_0
T0,-0.85,-0.44,0.0,-0.56
T1,-0.02,-1.77,-0.0,0.34
T2,0.32,0.74,-2.21,-0.0
C_0,-0.11,-0.0,0.08,-1.69
