,T0,T1,T2,C_2
T0,-0.61,-0.51,0.0,-0.46
T1,-0.58,-1.93,0.0,-0.13
T2,0.37,0.56,-2.21,0.06
C_2,-0.37,-0.01,0.0,-1.67
