,T0,T1,T2,E_2
T0,-0.69,-0.61,0.37,0.13
T1,-0.58,-1.94,0.0,-0.0
T2,0.0,0.57,-2.07,-0.1
E_2,-0.0,-0.36,-0.0,-2.32
