,T0,T1,T2,E_3
T0,-0.7,-0.45,0.18,0.26
T1,-0.75,-1.91,0.0,-0.01
T2,0.09,0.56,-2.16,0.38
E_3,-0.0,-0.09,0.0,-1.77
