,T0,T1,T2,C_1
T0,-0.87,-0.56,0.22,-0.48
T1,-0.63,-1.95,0.0,-0.0
T2,0.0,0.62,-2.06,0.22
C_1,-0.55,-0.0,0.0,-1.8
