,T0,T1,T2,E_1
T0,-0.91,-0.57,0.17,0.12
T1,-0.66,-1.95,0.0,-0.0
T2,0.0,0.64,-2.03,-0.0
E_1,-0.24,-0.24,-0.3,-2.46
