,T0,T1,T2,B_2
T0,-0.88,-0.81,0.0,-0.0
T1,-0.45,-2.01,0.0,0.19
T2,0.19,0.61,-2.06,-0.12
B_2,-0.14,0.0,-0.0,-1.57
