,T0,T1,T2,E_3
T0,-0.89,-0.63,0.04,-0.02
T1,-0.58,-1.96,0.0,-0.02
T2,0.01,0.54,-2.21,1.0
E_3,-0.0,-0.03,0.0,-1.69
