,T0,T1,T2,B_1
T0,-0.88,-1.13,0.0,0.04
T1,-0.24,-2.03,0.0,-0.0
T2,0.2,0.58,-2.08,-0.0
B_1,-0.16,0.19,-0.0,-0.03
