,T0,T1,T2,E_0
T0,-0.88,-0.34,-0.0,0.83
T1,-0.76,-1.92,0.0,-0.01
T2,-0.0,0.0,-2.04,-0.45
E_0,0.0,-0.19,-0.47,-2.43
