,T0,T1,T2,C_2
T0,-0.76,-0.31,0.0,-0.82
T1,-0.69,-1.94,-0.0,-0.01
T2,0.0,-0.0,-2.17,0.7
C_2,-0.27,-0.12,0.0,-1.83
