,T0,T1,T2,C_0
T0,-0.79,-0.4,-0.0,-0.42
T1,-0.58,-1.9,0.0,-0.7
T2,-0.0,0.0,-2.07,0.01
C_0,-0.01,-0.22,0.0,-1.88
