,T0,T1,T2,E_2
T0,-0.82,-0.47,-0.0,-0.0
T1,-0.57,-1.95,-0.0,-0.07
T2,-0.0,0.0,-2.07,-0.01
E_2,-0.03,-0.22,-0.13,-2.1
