,T0,T1,T2,C_1
T0,-0.81,-0.28,-0.0,-0.38
T1,-0.09,-1.54,0.01,0.58
T2,0.49,0.61,-2.28,-0.25
C_1,-1.0,0.0,-0.0,-1.71
