,T0,T1,T2,E_2
T0,-0.87,-0.05,0.0,-0.01
T1,-0.36,-1.41,-0.0,-0.0
T2,0.4,0.7,-2.5,1.43
E_2,-0.44,-0.1,0.0,-2.08
