,T0,T1,T2,E_1
T0,-0.9,-0.0,0.0,0.25
T1,-0.45,-1.39,-0.0,-0.0
T2,0.26,0.7,-2.37,1.04
E_1,0.0,-0.0,0.0,-2.39
