,T0,T1,T2,C_1
T0,-0.78,-0.67,-0.08,-0.33
T1,-0.33,-1.96,-0.0,0.32
T2,0.24,0.59,-2.13,-0.33
C_1,-0.51,-0.18,0.25,-1.8
