,T0,T1,T2,E_3
T0,-0.93,-0.55,-0.0,0.76
T1,-0.52,-1.89,-0.04,0.14
T2,-0.05,0.58,-2.21,0.8
E_3,-1.11,-0.42,-1.06,-1.62
