,T0,T1,T2,E_2
T0,-0.72,-0.85,0.31,0.0
T1,0.0,-1.62,-0.07,-0.42
T2,0.0,0.55,-2.22,1.37
E_2,-0.15,-0.15,0.0,-2.25
