,T0,T1,T2,C_0
T0,-0.72,-1.0,0.4,-0.0
T1,-0.0,-1.7,-0.0,0.27
T2,-0.0,0.36,-2.02,0.01
C_0,-0.0,0.01,0.02,-1.41
